timestamp;hash_rate;btc_market_price_usd;transaction_fees_btc;mempool_size;transaction_fees_usd;avg_fee_per_tx_btc;avg_fee_per_tx_usd
2023-07-09 15:00:00;401877738.668397;30214.550000;15.097266;63252082.500000;456157.085013;0.000000;0.000000
2023-07-09 18:00:00;397157170.085761;30214.550000;15.479885;64362875.000000;467717.760762;0.000000;0.000000
2023-07-09 21:00:00;392436601.503125;30214.550000;15.862505;65473667.500000;479278.436511;0.000000;0.000000
2023-07-10 00:00:00;387716032.920489;30214.550000;16.245124;66584460.000000;490839.112261;0.000000;0.000000
2023-07-10 03:00:00;381736646.049151;30239.195000;16.333517;67695252.500000;493927.639924;0.000000;0.000000
2023-07-10 06:00:00;375757259.177812;30263.840000;16.421909;69866785.625000;497016.167588;0.000000;0.000000
2023-07-10 09:00:00;369777872.306473;30288.485000;16.510301;72038318.750000;500104.695252;0.000000;0.000000
2023-07-10 12:00:00;363798485.435135;30313.130000;16.598694;74209851.875000;503193.222915;0.000000;0.000000
2023-07-10 15:00:00;357819098.563796;30337.775000;16.687086;76381385.000000;506281.750579;0.000000;0.000000
2023-07-10 18:00:00;351839711.692457;30362.420000;16.775479;76151803.125000;509370.278243;0.000000;0.000000
2023-07-10 21:00:00;345860324.821118;30387.065000;16.863871;75922221.250000;512458.805907;0.000000;0.000000
2023-07-11 00:00:00;339880937.949780;30411.710000;16.952264;75692639.375000;515547.333570;0.000000;0.000000
2023-07-11 03:00:00;345269541.403650;30438.083750;17.244683;75463057.500000;524949.075670;0.000000;0.000000
2023-07-11 06:00:00;350658144.857520;30464.457500;17.537101;77577896.375000;534350.817771;0.000000;0.000000
2023-07-11 09:00:00;356046748.311391;30490.831250;17.829520;79692735.250000;543752.559871;0.000000;0.000000
2023-07-11 12:00:00;361435351.765261;30517.205000;18.121938;81807574.125000;553154.301971;0.000000;0.000000
2023-07-11 15:00:00;366823955.219132;30543.578750;18.414357;83922413.000000;562556.044071;0.000000;0.000000
2023-07-11 18:00:00;372212558.673002;30569.952500;18.706776;83638192.500000;571957.786171;0.000000;0.000000
2023-07-11 21:00:00;377601162.126872;30596.326250;18.999194;83353972.000000;581359.528272;0.000000;0.000000
2023-07-12 00:00:00;382989765.580743;30622.700000;19.291613;83069751.500000;590761.270372;0.000000;0.000000
2023-07-12 03:00:00;375315129.072131;30593.817500;19.337358;82785531.000000;591594.347457;0.000000;0.000000
2023-07-12 06:00:00;367640492.563519;30564.935000;19.383103;85401328.125000;592427.424543;0.000000;0.000000
2023-07-12 09:00:00;359965856.054907;30536.052500;19.428848;88017125.250000;593260.501629;0.000000;0.000000
2023-07-12 12:00:00;352291219.546295;30507.170000;19.474593;90632922.375000;594093.578714;0.000000;0.000000
2023-07-12 15:00:00;344616583.037682;30478.287500;19.520338;93248719.500000;594926.655800;0.000000;0.000000
2023-07-12 18:00:00;336941946.529070;30449.405000;19.566083;91371488.375000;595759.732885;0.000000;0.000000
2023-07-12 21:00:00;329267310.020458;30420.522500;19.611828;89494257.250000;596592.809971;0.000000;0.000000
2023-07-13 00:00:00;321592673.511846;30391.640000;19.657573;87617026.125000;597425.887056;0.000000;0.000000
2023-07-13 03:00:00;327622536.140193;30528.356250;20.035033;85739795.000000;611997.867259;0.000000;0.000000
2023-07-13 06:00:00;333652398.768541;30665.072500;20.412493;88570700.833333;626569.847462;0.000000;0.000000
2023-07-13 09:00:00;339682261.396888;30801.788750;20.789953;91401606.666667;641141.827666;0.000000;0.000000
2023-07-13 12:00:00;345712124.025235;30938.505000;21.167414;94232512.500000;655713.807869;0.000000;0.000000
2023-07-13 15:00:00;351741986.653582;31075.221250;21.544874;94986582.625000;670285.788072;0.000000;0.000000
2023-07-13 18:00:00;357771849.281929;31211.937500;21.922334;95740652.750000;684857.768275;0.000000;0.000000
2023-07-13 21:00:00;363801711.910276;31348.653750;22.299794;96494722.875000;699429.748478;0.000000;0.000000
2023-07-14 00:00:00;369831574.538623;31485.370000;22.677254;97248793.000000;714001.728681;0.000000;0.000000
2023-07-14 03:00:00;369831574.538623;31340.976250;21.935177;97715396.750000;688219.927093;0.000000;0.000000
2023-07-14 06:00:00;369831574.538623;31196.582500;21.193101;98182000.500000;662438.125505;0.000000;0.000000
2023-07-14 09:00:00;369831574.538623;31052.188750;20.451024;98648604.250000;636656.323918;0.000000;0.000000
2023-07-14 12:00:00;369831574.538623;30907.795000;19.708947;99115208.000000;610874.522330;0.000000;0.000000
2023-07-14 15:00:00;369831574.538623;30763.401250;18.966871;99697014.250000;585092.720742;0.000000;0.000000
2023-07-14 18:00:00;369831574.538623;30619.007500;18.224794;100278820.500000;559310.919154;0.000000;0.000000
2023-07-14 21:00:00;369831574.538623;30474.613750;17.482717;100860626.750000;533529.117566;0.000000;0.000000
2023-07-15 00:00:00;369831574.538623;30330.220000;16.740641;101442433.000000;507747.315979;0.000000;0.000000
2023-07-15 03:00:00;375526444.798729;30325.401250;16.576812;102091254.500000;502703.999032;0.000000;0.000000
2023-07-15 06:00:00;381221315.058835;30320.582500;16.412983;102740076.000000;497660.682086;0.000000;0.000000
2023-07-15 09:00:00;386916185.318940;30315.763750;16.249154;103388897.500000;492617.365139;0.000000;0.000000
2023-07-15 12:00:00;392611055.579046;30310.945000;16.085326;104037719.000000;487574.048193;0.000000;0.000000
2023-07-15 15:00:00;398305925.839151;30306.126250;15.921497;103364602.500000;482530.731246;0.000000;0.000000
2023-07-15 18:00:00;404000796.099257;30301.307500;15.757668;102691486.000000;477487.414300;0.000000;0.000000
2023-07-15 21:00:00;409695666.359363;30296.488750;15.593839;102018369.500000;472444.097354;0.000000;0.000000
2023-07-16 00:00:00;415390536.619468;30291.670000;15.430010;101345253.000000;467400.780407;0.000000;0.000000
2023-07-16 03:00:00;409025681.622880;30285.246250;15.654129;101224544.250000;474079.084137;0.000000;0.000000
2023-07-16 06:00:00;402660826.626291;30278.822500;15.878248;101103835.500000;480757.387866;0.000000;0.000000
2023-07-16 09:00:00;396295971.629702;30272.398750;16.102367;100983126.750000;487435.691596;0.000000;0.000000
2023-07-16 12:00:00;389931116.633114;30265.975000;16.326486;100862418.000000;494113.995326;0.000000;0.000000
2023-07-16 15:00:00;383566261.636525;30259.551250;16.550605;101861216.625000;500792.299055;0.000000;0.000000
2023-07-16 18:00:00;377201406.639937;30253.127500;16.774724;102860015.250000;507470.602785;0.000000;0.000000
2023-07-16 21:00:00;370836551.643348;30246.703750;16.998844;103858813.875000;514148.906514;0.000000;0.000000
2023-07-17 00:00:00;364471696.646759;30240.280000;17.222963;104857612.500000;520827.210244;0.000000;0.000000
2023-07-17 03:00:00;373181498.221038;30228.270000;17.456192;106780178.625000;527650.875201;0.000000;0.000000
2023-07-17 06:00:00;381891299.795318;30216.260000;17.689421;108702744.750000;534474.540158;0.000000;0.000000
2023-07-17 09:00:00;390601101.369597;30204.250000;17.922651;110625310.875000;541298.205115;0.000000;0.000000
2023-07-17 12:00:00;399310902.943876;30192.240000;18.155880;112547877.000000;548121.870072;0.000000;0.000000
2023-07-17 15:00:00;408020704.518155;30180.230000;18.389109;110750147.750000;554945.535030;0.000000;0.000000
2023-07-17 18:00:00;416730506.092434;30168.220000;18.622339;108952418.500000;561769.199987;0.000000;0.000000
2023-07-17 21:00:00;425440307.666713;30156.210000;18.855568;107154689.250000;568592.864944;0.000000;0.000000
2023-07-18 00:00:00;434150109.240993;30144.200000;19.088798;105356960.000000;575416.529901;0.000000;0.000000
2023-07-18 03:00:00;429460216.085612;30108.580000;18.973161;106251094.250000;571283.760940;0.000000;0.000000
2023-07-18 06:00:00;424770322.930230;30072.960000;18.857524;107145228.500000;567150.991979;0.000000;0.000000
2023-07-18 09:00:00;420080429.774849;30037.340000;18.741887;108039362.750000;563018.223018;0.000000;0.000000
2023-07-18 12:00:00;415390536.619468;30001.720000;18.626250;108933497.000000;558885.454057;0.000000;0.000000
2023-07-18 15:00:00;410700643.464087;29966.100000;18.510614;108636399.250000;554752.685096;0.000000;0.000000
2023-07-18 18:00:00;406010750.308706;29930.480000;18.394977;108339301.500000;550619.916135;0.000000;0.000000
2023-07-18 21:00:00;401320857.153325;29894.860000;18.279340;108042203.750000;546487.147175;0.000000;0.000000
2023-07-19 00:00:00;396630963.997944;29859.240000;18.163703;107745106.000000;542354.378214;0.000000;0.000000
2023-07-19 03:00:00;389931116.633114;29865.895000;18.737572;107546025.500000;559641.096101;0.000000;0.000000
2023-07-19 06:00:00;383231269.268284;29872.550000;19.311441;107346945.000000;576927.813989;0.000000;0.000000
2023-07-19 09:00:00;376531421.903453;29879.205000;19.885310;107147864.500000;594214.531877;0.000000;0.000000
2023-07-19 12:00:00;369831574.538623;29885.860000;20.459178;106948784.000000;611501.249764;0.000000;0.000000
2023-07-19 15:00:00;363131727.173793;29892.515000;21.033047;109171535.750000;628787.967652;0.000000;0.000000
2023-07-19 18:00:00;356431879.808963;29899.170000;21.606916;111394287.500000;646074.685540;0.000000;0.000000
2023-07-19 21:00:00;349732032.444133;29905.825000;22.180785;113617039.250000;663361.403427;0.000000;0.000000
2023-07-20 00:00:00;343032185.079303;29912.480000;22.754654;115839791.000000;680648.121315;0.000000;0.000000
2023-07-20 03:00:00;337672307.187439;29898.706250;22.777011;116171509.500000;681000.994277;0.000000;0.000713
2023-07-20 06:00:00;332312429.295575;29884.932500;22.799368;116503228.000000;681353.867239;0.000000;0.001427
2023-07-20 09:00:00;326952551.403710;29871.158750;22.821725;116834946.500000;681706.740200;0.000000;0.002140
2023-07-20 12:00:00;321592673.511846;29857.385000;22.844082;117166665.000000;682059.613162;0.000000;0.002854
2023-07-20 15:00:00;316232795.619982;29843.611250;22.866439;117811543.500000;682412.486124;0.000000;0.003567
2023-07-20 18:00:00;310872917.728118;29829.837500;22.888796;118456422.000000;682765.359086;0.000000;0.004281
2023-07-20 21:00:00;305513039.836254;29816.063750;22.911153;119101300.500000;683118.232047;0.000000;0.004994
2023-07-21 00:00:00;300153161.944390;29802.290000;22.933510;119746179.000000;683471.105009;0.000000;0.005708
2023-07-21 03:00:00;307522994.045703;29815.488750;25.810839;121909199.333333;769828.612823;0.000000;0.004994
2023-07-21 06:00:00;314892826.147016;29828.687500;28.688168;124072219.666667;856186.120637;0.000000;0.004281
2023-07-21 09:00:00;322262658.248329;29841.886250;31.565497;126235240.000000;942543.628451;0.000000;0.003567
2023-07-21 12:00:00;329632490.349643;29855.085000;34.442826;125654784.625000;1028901.136265;0.000000;0.002854
2023-07-21 15:00:00;337002322.450956;29868.283750;37.320155;125074329.250000;1115258.644079;0.000000;0.002140
2023-07-21 18:00:00;344372154.552269;29881.482500;40.197484;124493873.875000;1201616.151893;0.000000;0.001427
2023-07-21 21:00:00;351741986.653582;29894.681250;43.074814;123913418.500000;1287973.659707;0.000000;0.000713
2023-07-22 00:00:00;359111818.754895;29907.880000;45.952143;120635396.625000;1374331.167521;0.000000;0.000000
2023-07-22 03:00:00;363466719.542035;29891.190000;43.401684;117357374.750000;1297625.938852;0.000000;0.000000
2023-07-22 06:00:00;367821620.329174;29874.500000;40.851224;114079352.875000;1220920.710183;0.000000;0.000000
2023-07-22 09:00:00;372176521.116314;29857.810000;38.300765;110801331.000000;1144215.481513;0.000000;0.000000
2023-07-22 12:00:00;376531421.903453;29841.120000;35.750306;101077359.250000;1067510.252844;0.000000;0.000000
2023-07-22 15:00:00;380886322.690593;29824.430000;33.199847;91353387.500000;990805.024175;0.000000;0.000000
2023-07-22 18:00:00;385241223.477733;29807.740000;30.649388;81629415.750000;914099.795506;0.000000;0.000000
2023-07-22 21:00:00;389596124.264872;29791.050000;28.098929;71905444.000000;837394.566837;0.000000;0.000000
2023-07-23 00:00:00;393951025.052012;29774.360000;25.548470;70451585.500000;760689.338168;0.000000;0.000000
2023-07-23 03:00:00;394956002.156736;29812.800000;25.661023;68997727.000000;765057.242153;0.000000;0.000000
2023-07-23 06:00:00;395960979.261461;29851.240000;25.773577;67543868.500000;769425.146139;0.000000;0.000000
2023-07-23 09:00:00;396965956.366185;29889.680000;25.886130;66090010.000000;773793.050124;0.000000;0.000000
2023-07-23 12:00:00;397970933.470910;29928.120000;25.998684;65857556.750000;778160.954110;0.000000;0.000000
2023-07-23 15:00:00;398975910.575634;29966.560000;26.111237;65625103.500000;782528.858096;0.000000;0.000000
2023-07-23 18:00:00;399980887.680359;30005.000000;26.223791;65392650.250000;786896.762081;0.000000;0.000000
2023-07-23 21:00:00;400985864.785083;30043.440000;26.336344;65160197.000000;791264.666067;0.000000;0.000000
2023-07-24 00:00:00;401990841.889808;30081.880000;26.448898;66253271.375000;795632.570053;0.000000;0.000000
2023-07-24 03:00:00;397970933.470910;29968.947500;25.374834;67346345.750000;761306.149359;0.000000;0.000000
2023-07-24 06:00:00;393951025.052012;29856.015000;24.300770;68439420.125000;726979.728665;0.000000;0.000000
2023-07-24 09:00:00;389931116.633114;29743.082500;23.226707;69532494.500000;692653.307972;0.000000;0.000000
2023-07-24 12:00:00;385911208.214216;29630.150000;22.152643;68891768.125000;658326.887278;0.000000;0.000000
2023-07-24 15:00:00;381891299.795318;29517.217500;21.078580;68251041.750000;624000.466584;0.000000;0.000000
2023-07-24 18:00:00;377871391.376420;29404.285000;20.004516;67610315.375000;589674.045891;0.000000;0.000000
2023-07-24 21:00:00;373851482.957521;29291.352500;18.930452;66969589.000000;555347.625197;0.000000;0.000000
2023-07-25 00:00:00;369831574.538623;29178.420000;17.856389;67661863.750000;521021.204503;0.000000;0.000000
2023-07-25 03:00:00;371251395.418111;29184.390000;17.976630;68354138.500000;524641.999888;0.000000;0.000000
2023-07-25 06:00:00;372671216.297599;29190.360000;18.096871;69046413.250000;528262.795272;0.000000;0.000000
2023-07-25 09:00:00;374091037.177086;29196.330000;18.217112;69738688.000000;531883.590656;0.000000;0.000000
2023-07-25 12:00:00;375510858.056574;29202.300000;18.337354;70874888.250000;535504.386041;0.000000;0.000000
2023-07-25 15:00:00;376930678.936062;29208.270000;18.457595;72011088.500000;539125.181425;0.000000;0.000000
2023-07-25 18:00:00;378350499.815549;29214.240000;18.577836;73147288.750000;542745.976809;0.000000;0.000000
2023-07-25 21:00:00;379770320.695037;29220.210000;18.698077;74283489.000000;546366.772193;0.000000;0.000000
2023-07-26 00:00:00;381190141.574525;29226.180000;18.818319;73517005.000000;549987.567578;0.000000;0.000000
2023-07-26 03:00:00;378413014.036126;29240.977500;19.070834;72750521.000000;557675.979892;0.000000;0.000000
2023-07-26 06:00:00;375635886.497727;29255.775000;19.323349;71984037.000000;565364.392206;0.000000;0.000000
2023-07-26 09:00:00;372858758.959328;29270.572500;19.575864;71217553.000000;573052.804520;0.000000;0.000000
2023-07-26 12:00:00;370081631.420929;29285.370000;19.828380;73740558.750000;580741.216835;0.000000;0.000000
2023-07-26 15:00:00;367304503.882530;29300.167500;20.080895;76263564.500000;588429.629149;0.000000;0.000000
2023-07-26 18:00:00;364527376.344132;29314.965000;20.333410;78786570.250000;596118.041463;0.000000;0.000000
2023-07-26 21:00:00;361750248.805733;29329.762500;20.585925;81309576.000000;603806.453777;0.000000;0.000000
2023-07-27 00:00:00;358973121.267334;29344.560000;20.838440;79997786.000000;611494.866091;0.000000;0.000000
2023-07-27 03:00:00;359623434.892818;29328.232500;20.778485;78685996.000000;609403.099606;0.000000;0.000000
2023-07-27 06:00:00;360273748.518303;29311.905000;20.718530;77374206.000000;607311.333121;0.000000;0.000000
2023-07-27 09:00:00;360924062.143787;29295.577500;20.658575;78243705.000000;605219.566636;0.000000;0.000000
2023-07-27 12:00:00;361574375.769271;29279.250000;20.598620;79113204.000000;603127.800151;0.000000;0.000000
2023-07-27 15:00:00;362224689.394755;29262.922500;20.538665;79982703.000000;601036.033666;0.000000;0.000000
2023-07-27 18:00:00;362875003.020240;29246.595000;20.478709;80852202.000000;598944.267181;0.000000;0.000000
2023-07-27 21:00:00;363525316.645724;29230.267500;20.418754;79781070.000000;596852.500696;0.000000;0.000000
2023-07-28 00:00:00;364175630.271208;29213.940000;20.358799;78709938.000000;594760.734211;0.000000;0.000000
2023-07-28 03:00:00;361574375.769271;29226.712500;19.831981;77638806.000000;579576.509794;0.000000;0.000000
2023-07-28 06:00:00;358973121.267334;29239.485000;19.305163;76567674.000000;564392.285378;0.000000;0.000000
2023-07-28 09:00:00;356371866.765397;29252.257500;18.778345;78141070.000000;549208.060961;0.000000;0.000000
2023-07-28 12:00:00;353770612.263459;29265.030000;18.251527;79714466.000000;534023.836544;0.000000;0.000000
2023-07-28 15:00:00;351169357.761522;29277.802500;17.724709;81287862.000000;518839.612128;0.000000;0.000000
2023-07-28 18:00:00;348568103.259585;29290.575000;17.197892;82861258.000000;503655.387711;0.000000;0.000000
2023-07-28 21:00:00;345966848.757648;29303.347500;16.671074;81996921.250000;488471.163294;0.000000;0.000000
2023-07-29 00:00:00;343365594.255711;29316.120000;16.144256;81132584.500000;473286.938878;0.000000;0.000000
2023-07-29 03:00:00;355071239.514428;29321.591250;16.267583;80268247.750000;476996.137603;0.000000;0.000000
2023-07-29 06:00:00;366776884.773145;29327.062500;16.390910;79403911.000000;480705.336328;0.000000;0.000000
2023-07-29 09:00:00;378482530.031863;29332.533750;16.514237;81690987.000000;484414.535054;0.000000;0.000000
2023-07-29 12:00:00;390188175.290580;29338.005000;16.637564;83978063.000000;488123.733779;0.000000;0.000000
2023-07-29 15:00:00;401893820.549298;29343.476250;16.760891;86265139.000000;491832.932505;0.000000;0.000000
2023-07-29 18:00:00;413599465.808015;29348.947500;16.884218;88552215.000000;495542.131230;0.000000;0.000000
2023-07-29 21:00:00;425305111.066733;29354.418750;17.007545;87941121.750000;499251.329955;0.000000;0.000000
2023-07-30 00:00:00;437010756.325450;29359.890000;17.130872;87330028.500000;502960.528681;0.000000;0.000000
2023-07-30 03:00:00;428231522.381412;29349.271250;17.071983;86718935.250000;501054.625710;0.000000;0.000000
2023-07-30 06:00:00;419452288.437374;29338.652500;17.013093;86107842.000000;499148.722739;0.000000;0.000000
2023-07-30 09:00:00;410673054.493336;29328.033750;16.954203;85346199.875000;497242.819768;0.000000;0.000000
2023-07-30 12:00:00;401893820.549298;29317.415000;16.895313;84584557.750000;495336.916797;0.000000;0.000000
2023-07-30 15:00:00;393114586.605260;29306.796250;16.836424;83822915.625000;493431.013826;0.000000;0.000000
2023-07-30 18:00:00;384335352.661222;29296.177500;16.777534;83061273.500000;491525.110855;0.000000;0.000000
2023-07-30 21:00:00;375556118.717184;29285.558750;16.718644;81731384.875000;489619.207884;0.000000;0.000000
2023-07-31 00:00:00;366776884.773145;29274.940000;16.659754;80401496.250000;487713.304912;0.000000;0.000000
2023-07-31 03:00:00;366126571.147661;29269.133750;16.887305;79071607.625000;494267.551348;0.000000;0.000000
2023-07-31 06:00:00;365476257.522177;29263.327500;17.114857;77741719.000000;500821.797783;0.000000;0.000000
2023-07-31 09:00:00;364825943.896693;29257.521250;17.342408;79239994.500000;507376.044219;0.000000;0.000000
2023-07-31 12:00:00;364175630.271208;29251.715000;17.569959;80738270.000000;513930.290654;0.000000;0.000000
2023-07-31 15:00:00;363525316.645724;29245.908750;17.797510;82236545.500000;520484.537090;0.000000;0.000000
2023-07-31 18:00:00;362875003.020240;29240.102500;18.025061;83734821.000000;527038.783525;0.000000;0.000000
2023-07-31 21:00:00;362224689.394755;29234.296250;18.252612;83601231.750000;533593.029961;0.000000;0.000000
2023-08-01 00:00:00;361574375.769271;29228.490000;18.480164;83467642.500000;540147.276396;0.000000;0.000000
2023-08-01 03:00:00;366451727.960403;29285.380000;18.780874;83334053.250000;550124.787146;0.000000;0.000000
2023-08-01 06:00:00;371329080.151536;29342.270000;19.081585;83200464.000000;560102.297896;0.000000;0.000000
2023-08-01 09:00:00;376206432.342668;29399.160000;19.382295;86000852.250000;570079.808646;0.000000;0.000000
2023-08-01 12:00:00;381083784.533800;29456.050000;19.683006;88801240.500000;580057.319396;0.000000;0.000000
2023-08-01 15:00:00;385961136.724932;29512.940000;19.983716;91601628.750000;590034.830146;0.000000;0.000000
2023-08-01 18:00:00;390838488.916065;29569.830000;20.284427;94402017.000000;600012.340896;0.000000;0.000000
2023-08-01 21:00:00;395715841.107197;29626.720000;20.585137;90769993.500000;609989.851646;0.000000;0.000000
2023-08-02 00:00:00;400593193.298329;29683.610000;20.885848;87137970.000000;619967.362396;0.000000;0.000000
2023-08-02 03:00:00;399617722.860103;29617.215000;21.180222;83505946.500000;627162.365762;0.000000;0.000000
2023-08-02 06:00:00;398642252.421876;29550.820000;21.474596;84702173.500000;634357.369128;0.000000;0.000000
2023-08-02 09:00:00;397666781.983650;29484.425000;21.768969;85898400.500000;641552.372494;0.000000;0.000000
2023-08-02 12:00:00;396691311.545423;29418.030000;22.063343;87094627.500000;648747.375861;0.000000;0.000000
2023-08-02 15:00:00;395715841.107197;29351.635000;22.357717;88290854.500000;655942.379227;0.000000;0.000000
2023-08-02 18:00:00;394740370.668970;29285.240000;22.652091;81329318.375000;663137.382593;0.000000;0.000000
2023-08-02 21:00:00;393764900.230744;29218.845000;22.946465;74367782.250000;670332.385960;0.000000;0.000000
2023-08-03 00:00:00;392789429.792518;29152.450000;23.240839;67406246.125000;677527.389326;0.000000;0.000000
2023-08-03 03:00:00;383034725.410253;29156.320000;23.150146;60444710.000000;674970.603287;0.000000;0.000000
2023-08-03 06:00:00;373280021.027989;29160.190000;23.059453;67550994.125000;672413.817248;0.000000;0.000000
2023-08-03 09:00:00;363525316.645724;29164.060000;22.968760;74657278.250000;669857.031209;0.000000;0.000000
2023-08-03 12:00:00;353770612.263460;29167.930000;22.878067;81763562.375000;667300.245170;0.000000;0.000000
2023-08-03 15:00:00;344015907.881195;29171.800000;22.787374;88869846.500000;664743.459132;0.000000;0.000000
2023-08-03 18:00:00;334261203.498931;29175.670000;22.696681;87819978.500000;662186.673093;0.000000;0.000000
2023-08-03 21:00:00;324506499.116666;29179.540000;22.605988;86770110.500000;659629.887054;0.000000;0.000000
2023-08-04 00:00:00;314751794.734402;29183.410000;22.515296;85720242.500000;657073.101015;0.000000;0.000000
2023-08-04 03:00:00;325481969.554892;29169.858750;22.339258;84670374.500000;651649.685003;0.000000;0.000000
2023-08-04 06:00:00;336212144.375383;29156.307500;22.163219;84386362.375000;646226.268991;0.000000;0.000000
2023-08-04 09:00:00;346942319.195874;29142.756250;21.987181;84102350.250000;640802.852979;0.000000;0.000000
2023-08-04 12:00:00;357672494.016365;29129.205000;21.811143;83818338.125000;635379.436967;0.000000;0.000000
2023-08-04 15:00:00;368402668.836856;29115.653750;21.635105;83534326.000000;629956.020955;0.000000;0.000000
2023-08-04 18:00:00;379132843.657347;29102.102500;21.459067;82881936.750000;624532.604944;0.000000;0.000000
2023-08-04 21:00:00;389863018.477838;29088.551250;21.283029;82229547.500000;619109.188932;0.000000;0.000000
2023-08-05 00:00:00;400593193.298329;29075.000000;21.106991;81577158.250000;613685.772920;0.000000;0.000000
2023-08-05 03:00:00;403844761.425751;29071.626250;20.582406;80924769.000000;598376.404458;0.000000;0.000000
2023-08-05 06:00:00;407096329.553172;29068.252500;20.057821;79983346.500000;583067.035996;0.000000;0.000000
2023-08-05 09:00:00;410347897.680594;29064.878750;19.533235;79041924.000000;567757.667534;0.000000;0.000000
2023-08-05 12:00:00;413599465.808015;29061.505000;19.008650;78100501.500000;552448.299073;0.000000;0.000000
2023-08-05 15:00:00;416851033.935437;29058.131250;18.484065;77159079.000000;537138.930611;0.000000;0.000000
2023-08-05 18:00:00;420102602.062858;29054.757500;17.959480;78093323.500000;521829.562149;0.000000;0.000000
2023-08-05 21:00:00;423354170.190280;29051.383750;17.434894;79027568.000000;506520.193687;0.000000;0.000000
2023-08-06 00:00:00;426605738.317701;29048.010000;16.910309;79961812.500000;491210.825226;0.000000;0.000000
2023-08-06 03:00:00;420752915.688342;29047.135000;17.632714;80896057.000000;512175.389588;0.000000;0.000000
2023-08-06 06:00:00;414900093.058984;29046.260000;18.355118;79448571.375000;533139.953950;0.000000;0.000000
2023-08-06 09:00:00;409047270.429625;29045.385000;19.077523;78001085.750000;554104.518312;0.000000;0.000000
2023-08-06 12:00:00;403194447.800266;29044.510000;19.799928;76553600.125000;575069.082674;0.000000;0.000000
2023-08-06 15:00:00;397341625.170908;29043.635000;20.522332;75106114.500000;596033.647036;0.000000;0.000000
2023-08-06 18:00:00;391488802.541549;29042.760000;21.244737;72881977.875000;616998.211398;0.000000;0.000000
2023-08-06 21:00:00;385635979.912190;29041.885000;21.967142;70657841.250000;637962.775760;0.000000;0.000000
2023-08-07 00:00:00;379783157.282831;29041.010000;22.689546;68433704.625000;658927.340123;0.000000;0.000000
2023-08-07 03:00:00;372954864.215246;29058.597500;23.492491;66209568.000000;682757.704994;0.000000;0.000000
2023-08-07 06:00:00;366126571.147661;29076.185000;24.295437;68771873.500000;706588.069866;0.000000;0.000000
2023-08-07 09:00:00;359298278.080076;29093.772500;25.098382;71334179.000000;730418.434738;0.000000;0.000000
2023-08-07 12:00:00;352469985.012491;29111.360000;25.901327;73896484.500000;754248.799610;0.000000;0.000000
2023-08-07 15:00:00;345641691.944906;29128.947500;26.704272;76458790.000000;778079.164481;0.000000;0.000000
2023-08-07 18:00:00;338813398.877321;29146.535000;27.507217;77667307.000000;801909.529353;0.000000;0.000000
2023-08-07 21:00:00;331985105.809735;29164.122500;28.310162;78875824.000000;825739.894225;0.000000;0.000000
2023-08-08 00:00:00;325156812.742150;29181.710000;29.113107;80084341.000000;849570.259097;0.000000;0.000000
2023-08-08 03:00:00;337218475.486593;29255.032500;28.860076;82759703.125000;844172.585717;0.000000;0.000000
2023-08-08 06:00:00;349280138.231036;29328.355000;28.607044;85435065.250000;838774.912337;0.000000;0.000000
2023-08-08 09:00:00;361341800.975478;29401.677500;28.354013;88110427.375000;833377.238957;0.000000;0.000000
2023-08-08 12:00:00;373403463.719921;29475.000000;28.100981;90785789.500000;827979.565578;0.000000;0.000000
2023-08-08 15:00:00;385465126.464364;29548.322500;27.847949;90037206.375000;822581.892198;0.000000;0.000000
2023-08-08 18:00:00;397526789.208807;29621.645000;27.594918;89288623.250000;817184.218818;0.000000;0.000000
2023-08-08 21:00:00;409588451.953249;29694.967500;27.341886;88540040.125000;811786.545438;0.000000;0.000000
2023-08-09 00:00:00;421650114.697692;29768.290000;27.088854;87791457.000000;806388.872059;0.000000;0.000000
2023-08-09 03:00:00;410288377.040365;29742.981250;26.780593;88504188.375000;796589.283955;0.000000;0.000000
2023-08-09 06:00:00;398926639.383037;29717.672500;26.472331;89216919.750000;786789.695851;0.000000;0.000000
2023-08-09 09:00:00;387564901.725710;29692.363750;26.164070;89929651.125000;776990.107748;0.000000;0.000000
2023-08-09 12:00:00;376203164.068383;29667.055000;25.855808;90642382.500000;767190.519644;0.000000;0.000000
2023-08-09 15:00:00;364841426.411056;29641.746250;25.547547;91876822.125000;757390.931541;0.000000;0.000000
2023-08-09 18:00:00;353479688.753728;29616.437500;25.239286;93111261.750000;747591.343437;0.000000;0.000000
2023-08-09 21:00:00;342117951.096401;29591.128750;24.931024;94345701.375000;737791.755334;0.000000;0.000000
2023-08-10 00:00:00;330756213.439074;29565.820000;24.622763;95580141.000000;727992.167230;0.000000;0.000000
2023-08-10 03:00:00;338569352.339210;29549.340000;24.478090;97518396.250000;723328.099832;0.000000;0.000000
2023-08-10 06:00:00;346382491.239345;29532.860000;24.333418;99456651.500000;718664.032433;0.000000;0.000000
2023-08-10 09:00:00;354195630.139481;29516.380000;24.188745;101394906.750000;713999.965035;0.000000;0.000000
2023-08-10 12:00:00;362008769.039616;29499.900000;24.044073;103333162.000000;709335.897636;0.000000;0.000000
2023-08-10 15:00:00;369821907.939752;29483.420000;23.899401;96748544.250000;704671.830238;0.000000;0.000000
