price,H_tot,pool_hash,total_hash,pct_active,pct_pool,price_regime,network_hash_regime,txfee_regime
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,354.0,0.0025,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,550.0,0.0025,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,1000.0,0.0025,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,2010.0,0.0025,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
200000,800000000.0,300000000.0,0.0,0.0,0.0,High,High,Low
