price,H_tot,pool_hash,total_hash,pct_active,pct_pool
142651.63838377237,990000000.0,50000000.0,44095.0,0.41,0.4
47225.058296934665,990000000.0,50000000.0,17703.0,0.17,0.17
76180.8322198179,990000000.0,50000000.0,22417.0,0.27,0.27
64684.77862146686,990000000.0,50000000.0,20558.0,0.22,0.22
47209.012220510536,990000000.0,50000000.0,12081.0,0.11,0.1
71399.82956868985,990000000.0,50000000.0,25593.0,0.3,0.29
85815.59912807506,990000000.0,50000000.0,32906.0,0.28,0.28
195319.9156035446,990000000.0,50000000.0,42705.0,0.46,0.44
139110.92053370914,990000000.0,50000000.0,35111.0,0.42,0.41
50777.508411981304,990000000.0,50000000.0,15907.0,0.2,0.19
58608.49697158789,990000000.0,50000000.0,21080.0,0.22,0.22
77732.85614365607,990000000.0,50000000.0,35830.0,0.32,0.32
91203.30505343457,990000000.0,50000000.0,32403.0,0.32,0.3
129199.68878952599,990000000.0,50000000.0,31835.0,0.41,0.38
101520.99575566611,990000000.0,50000000.0,29167.0,0.38,0.38
125466.09799828706,990000000.0,50000000.0,42554.0,0.45,0.43
89638.61203867168,990000000.0,50000000.0,25875.0,0.28,0.26
113401.59401705577,990000000.0,50000000.0,44913.0,0.43,0.42
55926.469985660704,990000000.0,50000000.0,25740.0,0.22,0.22
101160.48040435353,990000000.0,50000000.0,27919.0,0.34,0.31
100278.17726797955,990000000.0,50000000.0,36899.0,0.37,0.35
194275.0263233819,990000000.0,50000000.0,51714.0,0.55,0.55
98784.10309766716,990000000.0,50000000.0,29327.0,0.3,0.29
125599.21006154102,990000000.0,50000000.0,53064.0,0.48,0.45
86288.13710908752,990000000.0,50000000.0,19764.0,0.25,0.25
154522.71453791964,990000000.0,50000000.0,44317.0,0.48,0.48
275845.81338745705,990000000.0,50000000.0,57855.0,0.6,0.59
194240.3479214051,990000000.0,50000000.0,62285.0,0.62,0.61
69246.96592040338,990000000.0,50000000.0,26943.0,0.27,0.24
197158.1934970855,990000000.0,50000000.0,49483.0,0.53,0.52
110987.48851628762,990000000.0,50000000.0,39508.0,0.37,0.35
139594.389172748,990000000.0,50000000.0,58740.0,0.49,0.49
128558.29631702727,990000000.0,50000000.0,35769.0,0.34,0.34
104058.91003952376,990000000.0,50000000.0,32350.0,0.33,0.33
149455.1660720399,990000000.0,50000000.0,34942.0,0.42,0.39
128319.90580775685,990000000.0,50000000.0,48201.0,0.46,0.44
188454.507674956,990000000.0,50000000.0,44446.0,0.45,0.43
98453.1878971494,990000000.0,50000000.0,34959.0,0.34,0.32
74660.82143352933,990000000.0,50000000.0,28460.0,0.28,0.28
111662.20025456701,990000000.0,50000000.0,32661.0,0.31,0.3
204266.93446836947,990000000.0,50000000.0,51077.0,0.55,0.52
