draw_idx,btc_price,converged,total_miners,active_miners,pct_active,total_hash_rate,pool_hash_rate,pct_solo,pct_pool,pct_offline
2160,274066.5569667837,True,500,500,1.0,494063.0,0.0,1.0,0.0,0.0
2161,60932.04705031187,True,500,500,1.0,495388.0,0.0,1.0,0.0,0.0
2162,73516.08395285657,True,500,500,1.0,486016.0,0.0,1.0,0.0,0.0
2163,115205.28828076673,True,500,500,1.0,495320.0,0.0,1.0,0.0,0.0
2164,72535.88912284606,True,500,500,1.0,447223.0,0.0,1.0,0.0,0.0
2165,175874.05608809707,True,500,500,1.0,492373.0,0.0,1.0,0.0,0.0
2166,108083.9040196841,True,500,500,1.0,486188.0,0.0,1.0,0.0,0.0
2167,169432.67231693355,True,500,500,1.0,469805.0,0.0,1.0,0.0,0.0
2168,265624.48338298476,True,500,500,1.0,474709.0,0.0,1.0,0.0,0.0
2169,165480.47641559696,True,500,500,1.0,490542.0,0.0,1.0,0.0,0.0
2170,117991.662121862,False,500,499,0.998,497114.0,0.0,0.998,0.0,0.002
2171,92323.56199032045,True,500,500,1.0,483956.0,0.0,1.0,0.0,0.0
2172,67981.30772748367,True,500,500,1.0,479858.0,0.0,1.0,0.0,0.0
2173,110706.59032895725,True,500,500,1.0,491795.0,0.0,1.0,0.0,0.0
2174,83746.71862429979,True,500,500,1.0,507304.0,0.0,1.0,0.0,0.0
2175,116941.55575277342,True,500,500,1.0,485127.0,0.0,1.0,0.0,0.0
2176,199989.52980300176,True,500,500,1.0,471256.0,0.0,1.0,0.0,0.0
2177,68227.7830849859,True,500,500,1.0,485947.0,0.0,1.0,0.0,0.0
2178,127044.280426592,True,500,500,1.0,476474.0,0.0,1.0,0.0,0.0
2179,59111.42639289943,True,500,500,1.0,490112.0,0.0,1.0,0.0,0.0
2180,132703.6396094982,True,500,500,1.0,476425.0,0.0,1.0,0.0,0.0
2181,49212.346365702215,True,500,500,1.0,463481.0,0.0,1.0,0.0,0.0
2182,103392.54124678545,True,500,500,1.0,473591.0,0.0,1.0,0.0,0.0
2183,42542.78823518092,True,500,500,1.0,466200.0,0.0,1.0,0.0,0.0
2184,60557.71724321197,True,500,500,1.0,506677.0,0.0,1.0,0.0,0.0
2185,202891.52114845524,True,500,500,1.0,482107.0,0.0,1.0,0.0,0.0
2186,128737.04622133845,False,500,499,0.998,486954.0,0.0,0.998,0.0,0.002
2187,93032.255647283,True,500,500,1.0,487321.0,0.0,1.0,0.0,0.0
2188,140371.15815798054,True,500,500,1.0,467739.0,0.0,1.0,0.0,0.0
2189,117985.91073882634,True,500,500,1.0,460420.0,0.0,1.0,0.0,0.0
2190,230254.35487785048,True,500,500,1.0,472507.0,0.0,1.0,0.0,0.0
2191,104074.76038906473,True,500,500,1.0,497676.0,0.0,1.0,0.0,0.0
2192,73411.50168079021,True,500,500,1.0,469049.0,0.0,1.0,0.0,0.0
2193,80287.70746468952,True,500,500,1.0,461953.0,0.0,1.0,0.0,0.0
2194,83135.0606965437,True,500,500,1.0,489852.0,0.0,1.0,0.0,0.0
2195,222734.04015466126,True,500,500,1.0,457496.0,0.0,1.0,0.0,0.0
2196,296922.1329064063,True,500,500,1.0,489549.0,0.0,1.0,0.0,0.0
2197,108382.97425970137,True,500,500,1.0,488101.0,0.0,1.0,0.0,0.0
2198,98992.68688095247,True,500,500,1.0,468836.0,0.0,1.0,0.0,0.0
2199,192708.22248190097,True,500,500,1.0,487114.0,0.0,1.0,0.0,0.0
2200,102087.94457624144,True,500,500,1.0,476301.0,0.0,1.0,0.0,0.0
2201,89549.60381583631,True,500,500,1.0,494824.0,0.0,1.0,0.0,0.0
2202,139629.02918795915,True,500,500,1.0,474540.0,0.0,1.0,0.0,0.0
2203,144340.40146076126,True,500,500,1.0,493541.0,0.0,1.0,0.0,0.0
2204,140163.27571593152,True,500,500,1.0,485724.0,0.0,1.0,0.0,0.0
2205,70154.51281668856,True,500,500,1.0,457320.0,0.0,1.0,0.0,0.0
2206,127902.01653803568,True,500,500,1.0,483240.0,0.0,1.0,0.0,0.0
2207,121079.01843710804,True,500,500,1.0,490566.0,0.0,1.0,0.0,0.0
2208,69348.16782437246,True,500,500,1.0,494562.0,0.0,1.0,0.0,0.0
2209,132350.23720005626,True,500,500,1.0,469515.0,0.0,1.0,0.0,0.0
2210,66894.33547357592,True,500,500,1.0,477144.0,0.0,1.0,0.0,0.0
2211,36653.93571738444,False,500,499,0.998,503995.0,0.0,0.998,0.0,0.002
2212,82705.86990553713,True,500,500,1.0,494274.0,0.0,1.0,0.0,0.0
2213,138986.17690145457,True,500,500,1.0,479949.0,0.0,1.0,0.0,0.0
2214,125748.21225679122,True,500,500,1.0,507629.0,0.0,1.0,0.0,0.0
2215,155447.7330146021,True,500,500,1.0,488927.0,0.0,1.0,0.0,0.0
2216,199223.53105540268,True,500,500,1.0,492007.0,0.0,1.0,0.0,0.0
2217,123468.45384217263,True,500,500,1.0,496941.0,0.0,1.0,0.0,0.0
2218,122308.67388590252,True,500,500,1.0,488330.0,0.0,1.0,0.0,0.0
2219,118261.49100213339,True,500,500,1.0,503292.0,0.0,1.0,0.0,0.0
2220,60724.78277363178,True,500,500,1.0,469107.0,0.0,1.0,0.0,0.0
2221,78485.30569653025,True,500,500,1.0,467787.0,0.0,1.0,0.0,0.0
2222,97136.34675504807,True,500,500,1.0,482297.0,0.0,1.0,0.0,0.0
2223,203639.00492312227,True,500,500,1.0,482666.0,0.0,1.0,0.0,0.0
2224,66280.1021827294,False,500,499,0.998,512910.0,0.0,0.998,0.0,0.002
2225,144277.36104274276,True,500,500,1.0,473475.0,0.0,1.0,0.0,0.0
2226,57733.40908412105,True,500,500,1.0,506822.0,0.0,1.0,0.0,0.0
2227,47995.56059262693,True,500,500,1.0,484051.0,0.0,1.0,0.0,0.0
2228,71377.97290526937,True,500,500,1.0,463538.0,0.0,1.0,0.0,0.0
2229,331440.5090987916,True,500,500,1.0,469258.0,0.0,1.0,0.0,0.0
2230,148224.47769201375,True,500,500,1.0,491426.0,0.0,1.0,0.0,0.0
2231,176282.9523682027,True,500,500,1.0,484504.0,0.0,1.0,0.0,0.0
2232,149500.60571015193,True,500,500,1.0,467175.0,0.0,1.0,0.0,0.0
2233,74799.17573745167,True,500,500,1.0,455878.0,0.0,1.0,0.0,0.0
2234,150876.36090128182,True,500,500,1.0,485455.0,0.0,1.0,0.0,0.0
2235,206043.74637421078,True,500,500,1.0,481111.0,0.0,1.0,0.0,0.0
2236,158948.9883023768,True,500,500,1.0,473830.0,0.0,1.0,0.0,0.0
2237,50891.513808317715,True,500,500,1.0,468983.0,0.0,1.0,0.0,0.0
2238,72018.62590120672,True,500,500,1.0,459107.0,0.0,1.0,0.0,0.0
2239,59772.842546973035,True,500,500,1.0,479660.0,0.0,1.0,0.0,0.0
2240,116210.81393043495,True,500,500,1.0,479948.0,0.0,1.0,0.0,0.0
2241,99431.14447009379,True,500,500,1.0,480904.0,0.0,1.0,0.0,0.0
2242,98165.86919540206,True,500,500,1.0,483129.0,0.0,1.0,0.0,0.0
2243,51085.23358462555,True,500,500,1.0,471003.0,0.0,1.0,0.0,0.0
2244,67662.41498117812,True,500,500,1.0,496847.0,0.0,1.0,0.0,0.0
2245,120816.82544569089,True,500,500,1.0,492117.0,0.0,1.0,0.0,0.0
2246,139914.39233207467,True,500,500,1.0,479896.0,0.0,1.0,0.0,0.0
2247,127655.26163115884,True,500,500,1.0,479373.0,0.0,1.0,0.0,0.0
2248,92931.24233640441,True,500,500,1.0,462060.0,0.0,1.0,0.0,0.0
2249,129236.02735451557,True,500,500,1.0,473991.0,0.0,1.0,0.0,0.0
2250,126590.20109531372,True,500,500,1.0,507240.0,0.0,1.0,0.0,0.0
2251,90357.9076633939,True,500,500,1.0,491956.0,0.0,1.0,0.0,0.0
2252,153160.29317196144,True,500,500,1.0,483538.0,0.0,1.0,0.0,0.0
2253,98024.16491110112,True,500,500,1.0,499166.0,0.0,1.0,0.0,0.0
2254,119890.3498791175,True,500,500,1.0,480064.0,0.0,1.0,0.0,0.0
2255,138120.34358387234,True,500,500,1.0,490314.0,0.0,1.0,0.0,0.0
2256,123186.23799072583,True,500,500,1.0,491203.0,0.0,1.0,0.0,0.0
2257,99847.38040572933,True,500,500,1.0,489320.0,0.0,1.0,0.0,0.0
2258,77585.8959839483,True,500,500,1.0,463231.0,0.0,1.0,0.0,0.0
2259,93949.38903203594,True,500,500,1.0,488491.0,0.0,1.0,0.0,0.0
2260,96132.65118346791,True,500,500,1.0,473138.0,0.0,1.0,0.0,0.0
2261,161896.10216292043,True,500,500,1.0,465515.0,0.0,1.0,0.0,0.0
2262,68819.17143935218,True,500,500,1.0,510405.0,0.0,1.0,0.0,0.0
2263,103969.05667836391,True,500,500,1.0,460690.0,0.0,1.0,0.0,0.0
2264,128684.19263791436,True,500,500,1.0,466136.0,0.0,1.0,0.0,0.0
2265,110326.71602445444,True,500,500,1.0,459905.0,0.0,1.0,0.0,0.0
2266,137357.7348476575,True,500,500,1.0,470678.0,0.0,1.0,0.0,0.0
2267,66277.01295632178,True,500,500,1.0,465652.0,0.0,1.0,0.0,0.0
2268,248192.54581823654,True,500,500,1.0,506276.0,0.0,1.0,0.0,0.0
2269,72170.69178793314,True,500,500,1.0,479067.0,0.0,1.0,0.0,0.0
2270,66892.82773872383,True,500,500,1.0,500447.0,0.0,1.0,0.0,0.0
2271,222308.1851497635,True,500,500,1.0,474573.0,0.0,1.0,0.0,0.0
2272,301483.97988385253,True,500,500,1.0,492190.0,0.0,1.0,0.0,0.0
2273,162341.26580840463,True,500,500,1.0,460064.0,0.0,1.0,0.0,0.0
2274,132393.68392706465,True,500,500,1.0,490242.0,0.0,1.0,0.0,0.0
2275,192370.25012359332,True,500,500,1.0,506348.0,0.0,1.0,0.0,0.0
2276,163232.72759505,True,500,500,1.0,504231.0,0.0,1.0,0.0,0.0
2277,58083.575186115115,True,500,500,1.0,496158.0,0.0,1.0,0.0,0.0
2278,115089.40144113888,True,500,500,1.0,484106.0,0.0,1.0,0.0,0.0
2279,247083.34238859665,True,500,500,1.0,474568.0,0.0,1.0,0.0,0.0
2280,70958.51683543729,True,500,500,1.0,509104.0,0.0,1.0,0.0,0.0
2281,63093.00466088854,True,500,500,1.0,478618.0,0.0,1.0,0.0,0.0
2282,53805.17021279052,True,500,500,1.0,491262.0,0.0,1.0,0.0,0.0
2283,121461.15572497055,True,500,500,1.0,479239.0,0.0,1.0,0.0,0.0
2284,162885.48998894016,True,500,500,1.0,450197.0,0.0,1.0,0.0,0.0
2285,132466.02407897805,True,500,500,1.0,469878.0,0.0,1.0,0.0,0.0
2286,56994.402587187455,True,500,500,1.0,495210.0,0.0,1.0,0.0,0.0
2287,201806.06786269517,True,500,500,1.0,490783.0,0.0,1.0,0.0,0.0
2288,93641.6312383808,True,500,500,1.0,501055.0,0.0,1.0,0.0,0.0
2289,142571.46295484473,True,500,500,1.0,486839.0,0.0,1.0,0.0,0.0
2290,150966.56187564312,True,500,500,1.0,456016.0,0.0,1.0,0.0,0.0
2291,120235.1797645439,True,500,500,1.0,486457.0,0.0,1.0,0.0,0.0
2292,87598.76858646546,True,500,500,1.0,490041.0,0.0,1.0,0.0,0.0
2293,74443.13829382697,True,500,500,1.0,490525.0,0.0,1.0,0.0,0.0
2294,197715.65262626388,True,500,500,1.0,462458.0,0.0,1.0,0.0,0.0
2295,209330.01619540667,True,500,500,1.0,508562.0,0.0,1.0,0.0,0.0
2296,63688.707257415466,True,500,500,1.0,484901.0,0.0,1.0,0.0,0.0
2297,137526.37082569613,True,500,500,1.0,468191.0,0.0,1.0,0.0,0.0
2298,102316.0880699775,True,500,500,1.0,476904.0,0.0,1.0,0.0,0.0
2299,96833.81389652989,True,500,500,1.0,489936.0,0.0,1.0,0.0,0.0
2300,74940.50805752036,True,500,500,1.0,491619.0,0.0,1.0,0.0,0.0
2301,108597.00221600219,True,500,500,1.0,489377.0,0.0,1.0,0.0,0.0
2302,82195.48063992089,True,500,500,1.0,455572.0,0.0,1.0,0.0,0.0
2303,128482.5817333568,True,500,500,1.0,470237.0,0.0,1.0,0.0,0.0
2304,120337.73855986791,True,500,500,1.0,483204.0,0.0,1.0,0.0,0.0
2305,79387.81449226367,True,500,500,1.0,499171.0,0.0,1.0,0.0,0.0
2306,200655.038888212,True,500,500,1.0,482655.0,0.0,1.0,0.0,0.0
2307,80509.03065591276,True,500,500,1.0,478040.0,0.0,1.0,0.0,0.0
2308,67103.60894208355,True,500,500,1.0,479783.0,0.0,1.0,0.0,0.0
2309,159830.4267397235,True,500,500,1.0,479603.0,0.0,1.0,0.0,0.0
2310,89770.58179406346,True,500,500,1.0,484965.0,0.0,1.0,0.0,0.0
2311,162393.8038521803,True,500,500,1.0,469432.0,0.0,1.0,0.0,0.0
2312,172571.09892033495,True,500,500,1.0,505015.0,0.0,1.0,0.0,0.0
2313,94439.12447195566,True,500,500,1.0,462639.0,0.0,1.0,0.0,0.0
2314,83367.24283536413,True,500,500,1.0,463540.0,0.0,1.0,0.0,0.0
2315,108558.17752116299,True,500,500,1.0,476738.0,0.0,1.0,0.0,0.0
2316,133659.92767537403,True,500,500,1.0,499146.0,0.0,1.0,0.0,0.0
2317,99705.10051039135,True,500,500,1.0,475257.0,0.0,1.0,0.0,0.0
2318,111948.93612504454,True,500,500,1.0,472886.0,0.0,1.0,0.0,0.0
2319,88721.22512219523,True,500,500,1.0,491641.0,0.0,1.0,0.0,0.0
2320,59908.6565992856,True,500,500,1.0,474385.0,0.0,1.0,0.0,0.0
2321,101946.81817732863,True,500,500,1.0,489267.0,0.0,1.0,0.0,0.0
2322,114900.57558919732,True,500,500,1.0,484649.0,0.0,1.0,0.0,0.0
2323,236923.16203561518,True,500,500,1.0,497177.0,0.0,1.0,0.0,0.0
2324,101943.25481017625,True,500,500,1.0,489577.0,0.0,1.0,0.0,0.0
2325,158976.26956200873,True,500,500,1.0,485391.0,0.0,1.0,0.0,0.0
2326,76453.89105428423,True,500,500,1.0,461382.0,0.0,1.0,0.0,0.0
2327,95083.71586921065,True,500,500,1.0,497460.0,0.0,1.0,0.0,0.0
2328,98620.07209814439,True,500,500,1.0,467740.0,0.0,1.0,0.0,0.0
2329,65456.02861654872,True,500,500,1.0,486316.0,0.0,1.0,0.0,0.0
2330,120531.30899700787,True,500,500,1.0,492470.0,0.0,1.0,0.0,0.0
2331,123534.82686278151,True,500,500,1.0,481940.0,0.0,1.0,0.0,0.0
2332,88068.32882746086,True,500,500,1.0,504260.0,0.0,1.0,0.0,0.0
2333,132707.71517598027,True,500,500,1.0,490627.0,0.0,1.0,0.0,0.0
2334,132667.05955243835,True,500,500,1.0,469014.0,0.0,1.0,0.0,0.0
2335,135195.0374578586,True,500,500,1.0,460264.0,0.0,1.0,0.0,0.0
2336,49727.04637177022,True,500,500,1.0,442467.0,0.0,1.0,0.0,0.0
2337,178294.89582355617,True,500,500,1.0,455437.0,0.0,1.0,0.0,0.0
2338,57583.95865978602,True,500,500,1.0,485526.0,0.0,1.0,0.0,0.0
2339,211826.56831550307,True,500,500,1.0,481635.0,0.0,1.0,0.0,0.0
2340,95587.27565382868,True,500,500,1.0,443477.0,0.0,1.0,0.0,0.0
2341,118157.76109358163,True,500,500,1.0,465793.0,0.0,1.0,0.0,0.0
2342,115076.51991637547,True,500,500,1.0,473541.0,0.0,1.0,0.0,0.0
2343,86345.78340920758,True,500,500,1.0,473077.0,0.0,1.0,0.0,0.0
2344,89653.5380765988,True,500,500,1.0,480218.0,0.0,1.0,0.0,0.0
2345,100116.49214058401,True,500,500,1.0,475369.0,0.0,1.0,0.0,0.0
2346,88047.77685726107,True,500,500,1.0,465650.0,0.0,1.0,0.0,0.0
2347,78967.98612270175,True,500,500,1.0,479404.0,0.0,1.0,0.0,0.0
2348,117392.77979561212,True,500,500,1.0,492627.0,0.0,1.0,0.0,0.0
2349,67111.88679494307,True,500,500,1.0,471398.0,0.0,1.0,0.0,0.0
2350,121727.86128768371,True,500,500,1.0,474637.0,0.0,1.0,0.0,0.0
2351,84126.43948757664,True,500,500,1.0,488133.0,0.0,1.0,0.0,0.0
2352,211708.73152304644,True,500,500,1.0,474601.0,0.0,1.0,0.0,0.0
2353,120573.51034650479,True,500,500,1.0,474699.0,0.0,1.0,0.0,0.0
2354,93844.94697243595,False,500,499,0.998,479515.0,0.0,0.998,0.0,0.002
2355,115374.38994901461,True,500,500,1.0,475161.0,0.0,1.0,0.0,0.0
2356,291507.2143690718,True,500,500,1.0,482159.0,0.0,1.0,0.0,0.0
2357,164758.07317587058,True,500,500,1.0,488556.0,0.0,1.0,0.0,0.0
2358,178894.74469245385,True,500,500,1.0,464421.0,0.0,1.0,0.0,0.0
2359,115882.55338175227,True,500,500,1.0,476293.0,0.0,1.0,0.0,0.0
2360,104014.24209620646,True,500,500,1.0,457472.0,0.0,1.0,0.0,0.0
2361,138836.16543719076,True,500,500,1.0,490041.0,0.0,1.0,0.0,0.0
2362,194363.64534099237,True,500,500,1.0,458964.0,0.0,1.0,0.0,0.0
2363,129821.70885514817,True,500,500,1.0,510561.0,0.0,1.0,0.0,0.0
2364,277119.6603155663,True,500,500,1.0,497769.0,0.0,1.0,0.0,0.0
2365,189379.58341689885,True,500,500,1.0,471485.0,0.0,1.0,0.0,0.0
2366,152541.61798974578,True,500,500,1.0,466357.0,0.0,1.0,0.0,0.0
2367,97070.00293731035,True,500,500,1.0,479777.0,0.0,1.0,0.0,0.0
2368,204888.96067969577,True,500,500,1.0,496785.0,0.0,1.0,0.0,0.0
2369,73422.64921111886,True,500,500,1.0,475430.0,0.0,1.0,0.0,0.0
2370,52993.97120919981,True,500,500,1.0,515757.0,0.0,1.0,0.0,0.0
2371,86646.29016277217,True,500,500,1.0,466578.0,0.0,1.0,0.0,0.0
2372,214261.42601937675,True,500,500,1.0,476856.0,0.0,1.0,0.0,0.0
2373,162751.75693206204,True,500,500,1.0,461623.0,0.0,1.0,0.0,0.0
2374,172992.41679919756,True,500,500,1.0,483304.0,0.0,1.0,0.0,0.0
2375,145862.355504752,True,500,500,1.0,492191.0,0.0,1.0,0.0,0.0
2376,127037.15613881196,True,500,500,1.0,479897.0,0.0,1.0,0.0,0.0
2377,120469.15925181737,True,500,500,1.0,479254.0,0.0,1.0,0.0,0.0
2378,90248.88835678589,True,500,500,1.0,480804.0,0.0,1.0,0.0,0.0
2379,67320.58958328573,True,500,500,1.0,475827.0,0.0,1.0,0.0,0.0
2380,68498.41185426763,True,500,500,1.0,481975.0,0.0,1.0,0.0,0.0
2381,104976.33553984342,True,500,500,1.0,486228.0,0.0,1.0,0.0,0.0
2382,62368.641493607036,True,500,500,1.0,467001.0,0.0,1.0,0.0,0.0
2383,185736.7352031365,True,500,500,1.0,491616.0,0.0,1.0,0.0,0.0
2384,156823.7737777277,True,500,500,1.0,491310.0,0.0,1.0,0.0,0.0
2385,91986.10339041903,True,500,500,1.0,475006.0,0.0,1.0,0.0,0.0
2386,135692.34283913055,True,500,500,1.0,500882.0,0.0,1.0,0.0,0.0
2387,86806.22362390792,True,500,500,1.0,461275.0,0.0,1.0,0.0,0.0
2388,131742.32984036946,True,500,500,1.0,465130.0,0.0,1.0,0.0,0.0
2389,98836.42854341192,True,500,500,1.0,484117.0,0.0,1.0,0.0,0.0
2390,63097.99360356021,True,500,500,1.0,476571.0,0.0,1.0,0.0,0.0
2391,148156.53916098218,True,500,500,1.0,472195.0,0.0,1.0,0.0,0.0
2392,86672.66220207488,True,500,500,1.0,470466.0,0.0,1.0,0.0,0.0
2393,149470.49027956493,True,500,500,1.0,499228.0,0.0,1.0,0.0,0.0
2394,195669.12635910418,True,500,500,1.0,472688.0,0.0,1.0,0.0,0.0
2395,102369.61916786799,True,500,500,1.0,456325.0,0.0,1.0,0.0,0.0
2396,115871.44217144852,True,500,500,1.0,509922.0,0.0,1.0,0.0,0.0
2397,79697.73998419053,True,500,500,1.0,469080.0,0.0,1.0,0.0,0.0
2398,91447.64322711513,True,500,500,1.0,500580.0,0.0,1.0,0.0,0.0
2399,176915.5320646379,True,500,500,1.0,502090.0,0.0,1.0,0.0,0.0
2400,188775.6860877442,True,500,500,1.0,495314.0,0.0,1.0,0.0,0.0
2401,99317.68576818415,True,500,500,1.0,482110.0,0.0,1.0,0.0,0.0
2402,111323.66948469909,True,500,500,1.0,465787.0,0.0,1.0,0.0,0.0
2403,115400.64623005186,True,500,500,1.0,473023.0,0.0,1.0,0.0,0.0
2404,81641.54465472935,True,500,500,1.0,450696.0,0.0,1.0,0.0,0.0
2405,114775.22897905817,True,500,500,1.0,471971.0,0.0,1.0,0.0,0.0
2406,83033.75891705837,True,500,500,1.0,493502.0,0.0,1.0,0.0,0.0
2407,82784.99810840568,True,500,500,1.0,470106.0,0.0,1.0,0.0,0.0
2408,128515.92764887749,True,500,500,1.0,476104.0,0.0,1.0,0.0,0.0
2409,125873.3749992587,True,500,500,1.0,481489.0,0.0,1.0,0.0,0.0
2410,171127.09905607032,True,500,500,1.0,471460.0,0.0,1.0,0.0,0.0
2411,164395.915266825,True,500,500,1.0,473548.0,0.0,1.0,0.0,0.0
2412,89041.27204898899,True,500,500,1.0,491918.0,0.0,1.0,0.0,0.0
2413,80227.65828539668,True,500,500,1.0,469450.0,0.0,1.0,0.0,0.0
2414,58306.18644998716,True,500,500,1.0,478093.0,0.0,1.0,0.0,0.0
2415,93457.11629821087,True,500,500,1.0,470564.0,0.0,1.0,0.0,0.0
2416,94480.35738263684,True,500,500,1.0,469739.0,0.0,1.0,0.0,0.0
2417,121792.75637484033,True,500,500,1.0,473331.0,0.0,1.0,0.0,0.0
2418,114138.15352850764,True,500,500,1.0,506027.0,0.0,1.0,0.0,0.0
2419,113540.01198500225,True,500,500,1.0,472855.0,0.0,1.0,0.0,0.0
2420,167992.83423949717,True,500,500,1.0,481641.0,0.0,1.0,0.0,0.0
2421,185364.7587412373,True,500,500,1.0,502008.0,0.0,1.0,0.0,0.0
2422,97754.03874359511,True,500,500,1.0,489304.0,0.0,1.0,0.0,0.0
2423,148317.10612063415,True,500,500,1.0,506916.0,0.0,1.0,0.0,0.0
2424,137716.14140350642,True,500,500,1.0,505205.0,0.0,1.0,0.0,0.0
2425,134751.68689239828,True,500,500,1.0,476733.0,0.0,1.0,0.0,0.0
2426,97440.92271812719,True,500,500,1.0,490747.0,0.0,1.0,0.0,0.0
2427,278098.2755666794,True,500,500,1.0,439827.0,0.0,1.0,0.0,0.0
2428,80432.25829529083,True,500,500,1.0,482090.0,0.0,1.0,0.0,0.0
2429,311965.6459970787,True,500,500,1.0,478448.0,0.0,1.0,0.0,0.0
2430,116492.90535390658,True,500,500,1.0,459525.0,0.0,1.0,0.0,0.0
2431,100963.33072275575,True,500,500,1.0,488317.0,0.0,1.0,0.0,0.0
2432,126784.50142061293,True,500,500,1.0,480386.0,0.0,1.0,0.0,0.0
2433,132322.45763521307,True,500,500,1.0,483392.0,0.0,1.0,0.0,0.0
2434,216228.2665346614,True,500,500,1.0,498485.0,0.0,1.0,0.0,0.0
2435,128287.321157885,True,500,500,1.0,499675.0,0.0,1.0,0.0,0.0
2436,102610.09082412862,True,500,500,1.0,466539.0,0.0,1.0,0.0,0.0
2437,118824.02352039758,True,500,500,1.0,459426.0,0.0,1.0,0.0,0.0
2438,107722.80601274563,True,500,500,1.0,476631.0,0.0,1.0,0.0,0.0
2439,75457.93994362265,True,500,500,1.0,473827.0,0.0,1.0,0.0,0.0
2440,167332.04421540332,True,500,500,1.0,492259.0,0.0,1.0,0.0,0.0
2441,173841.18192263762,True,500,500,1.0,482641.0,0.0,1.0,0.0,0.0
2442,95208.27422978636,True,500,500,1.0,469222.0,0.0,1.0,0.0,0.0
2443,77018.20156095705,True,500,500,1.0,499838.0,0.0,1.0,0.0,0.0
2444,80818.41579877201,True,500,500,1.0,459388.0,0.0,1.0,0.0,0.0
2445,155831.40832770997,True,500,500,1.0,477619.0,0.0,1.0,0.0,0.0
2446,77577.71938797574,True,500,500,1.0,475649.0,0.0,1.0,0.0,0.0
2447,121088.351518853,True,500,500,1.0,494797.0,0.0,1.0,0.0,0.0
2448,248219.63776685373,True,500,500,1.0,456713.0,0.0,1.0,0.0,0.0
2449,84546.10380095383,True,500,500,1.0,460894.0,0.0,1.0,0.0,0.0
2450,121808.17058377563,True,500,500,1.0,464271.0,0.0,1.0,0.0,0.0
2451,81067.37488228719,True,500,500,1.0,495215.0,0.0,1.0,0.0,0.0
2452,67914.8374541917,True,500,500,1.0,472415.0,0.0,1.0,0.0,0.0
2453,109857.56818587054,True,500,500,1.0,502731.0,0.0,1.0,0.0,0.0
2454,51977.60147086682,True,500,500,1.0,517882.0,0.0,1.0,0.0,0.0
2455,134551.10085976782,True,500,500,1.0,465381.0,0.0,1.0,0.0,0.0
2456,83712.70019327833,True,500,500,1.0,478468.0,0.0,1.0,0.0,0.0
2457,130746.2391869605,True,500,500,1.0,496735.0,0.0,1.0,0.0,0.0
2458,141299.66719664968,True,500,500,1.0,499673.0,0.0,1.0,0.0,0.0
2459,144569.34993416033,True,500,500,1.0,498133.0,0.0,1.0,0.0,0.0
2460,130578.03957693989,True,500,500,1.0,453802.0,0.0,1.0,0.0,0.0
2461,175411.5758406771,True,500,500,1.0,474519.0,0.0,1.0,0.0,0.0
2462,66721.21150472159,True,500,500,1.0,493007.0,0.0,1.0,0.0,0.0
2463,110447.91924121864,True,500,500,1.0,473380.0,0.0,1.0,0.0,0.0
2464,172451.49357239538,True,500,500,1.0,481547.0,0.0,1.0,0.0,0.0
2465,108010.69042289267,True,500,500,1.0,487796.0,0.0,1.0,0.0,0.0
2466,98430.95189019782,True,500,500,1.0,489854.0,0.0,1.0,0.0,0.0
2467,121795.1429183405,True,500,500,1.0,470208.0,0.0,1.0,0.0,0.0
2468,165018.22931313637,True,500,500,1.0,474600.0,0.0,1.0,0.0,0.0
2469,168696.54875541572,True,500,500,1.0,490908.0,0.0,1.0,0.0,0.0
2470,120823.89752219252,True,500,500,1.0,456757.0,0.0,1.0,0.0,0.0
2471,90959.21539326535,True,500,500,1.0,475646.0,0.0,1.0,0.0,0.0
2472,185376.0136232865,True,500,500,1.0,484456.0,0.0,1.0,0.0,0.0
2473,62784.97150858865,True,500,500,1.0,482899.0,0.0,1.0,0.0,0.0
2474,150446.2292911569,True,500,500,1.0,505096.0,0.0,1.0,0.0,0.0
2475,158096.6333584223,True,500,500,1.0,476050.0,0.0,1.0,0.0,0.0
2476,153859.77175778084,True,500,500,1.0,461090.0,0.0,1.0,0.0,0.0
2477,140154.45259261644,True,500,500,1.0,483822.0,0.0,1.0,0.0,0.0
2478,118233.6906135989,True,500,500,1.0,481734.0,0.0,1.0,0.0,0.0
2479,116102.48533107886,True,500,500,1.0,471957.0,0.0,1.0,0.0,0.0
2480,78348.72126522458,True,500,500,1.0,484526.0,0.0,1.0,0.0,0.0
2481,194020.46069276606,True,500,500,1.0,491286.0,0.0,1.0,0.0,0.0
2482,117007.32895357723,True,500,500,1.0,497202.0,0.0,1.0,0.0,0.0
2483,136213.38171555195,True,500,500,1.0,473182.0,0.0,1.0,0.0,0.0
2484,158563.96724690846,True,500,500,1.0,493256.0,0.0,1.0,0.0,0.0
2485,62553.5192187604,True,500,500,1.0,460470.0,0.0,1.0,0.0,0.0
2486,80098.72948693883,True,500,500,1.0,486045.0,0.0,1.0,0.0,0.0
2487,49628.24442904625,True,500,500,1.0,492225.0,0.0,1.0,0.0,0.0
2488,97000.56320970735,True,500,500,1.0,478534.0,0.0,1.0,0.0,0.0
2489,124404.78910057824,True,500,500,1.0,513224.0,0.0,1.0,0.0,0.0
2490,114237.57122365318,True,500,500,1.0,484028.0,0.0,1.0,0.0,0.0
2491,107983.53061890359,True,500,500,1.0,472675.0,0.0,1.0,0.0,0.0
